delivery_risk,delivery_status,late_delivery_risk,customer_segment,department_name,order_item_profit_ratio,order_item_quantity,order_status,shipping_mode,order_year,order_month,order_day,order_hour,order_minute,order_weekend,ship_year,ship_month,ship_day,ship_hour,ship_minute,ship_weekend
2,Late delivery,1,Consumer,Golf,0.109999999,5,PENDING,Standard Class,2017,9,1,7,23,0,2017,9,7,7,23,0
1,Late delivery,1,Home Office,Footwear,-0.670000017,3,PENDING_PAYMENT,First Class,2016,2,14,20,16,1,2016,2,16,20,16,0
1,Late delivery,1,Corporate,Fan Shop,0.01,1,PENDING_PAYMENT,First Class,2016,12,31,18,14,1,2017,1,2,18,14,0
0,Shipping on time,0,Home Office,Fan Shop,0.430000007,3,COMPLETE,Standard Class,2016,3,15,17,4,0,2016,3,19,17,4,1
1,Late delivery,1,Corporate,Apparel,-0.129999995,1,ON_HOLD,First Class,2016,11,15,19,21,0,2016,11,17,19,21,0
1,Late delivery,1,Consumer,Outdoors,0.449999988,1,COMPLETE,First Class,2015,6,30,6,45,0,2015,7,2,6,45,0
1,Late delivery,1,Corporate,Outdoors,-0.779999971,2,PROCESSING,Standard Class,2016,1,10,11,23,1,2016,1,15,11,23,0
3,Late delivery,1,Consumer,Apparel,0.340000004,5,COMPLETE,Second Class,2015,5,8,18,33,0,2015,5,13,18,33,0
0,Shipping on time,0,Consumer,Fan Shop,0.379999995,1,CLOSED,Standard Class,2016,3,13,10,46,1,2016,3,17,10,46,0
-1,Advance shipping,0,Consumer,Fan Shop,0.25999999,1,COMPLETE,Standard Class,2015,5,30,13,37,1,2015,6,2,13,37,0
1,Late delivery,1,Home Office,Fan Shop,0.460000008,1,PROCESSING,First Class,2016,12,21,11,57,0,2016,12,23,11,57,0
1,Shipping canceled,0,Consumer,Fan Shop,-0.730000019,1,CANCELED,First Class,2017,2,23,2,24,0,2017,2,25,2,24,1
0,Shipping on time,0,Home Office,Footwear,0.330000013,5,COMPLETE,Standard Class,2015,6,15,10,6,0,2015,6,19,10,6,0
2,Late delivery,1,Consumer,Golf,-0.699999988,2,COMPLETE,Second Class,2015,10,25,0,27,1,2015,10,29,0,27,0
1,Late delivery,1,Home Office,Golf,0.340000004,4,PENDING,First Class,2017,3,13,6,35,0,2017,3,15,6,35,0
1,Late delivery,1,Consumer,Outdoors,0.460000008,5,CLOSED,Standard Class,2015,12,23,12,27,0,2015,12,28,12,27,0
-2,Advance shipping,0,Corporate,Golf,-0.449999988,3,PENDING,Standard Class,2016,7,27,2,31,0,2016,7,29,2,31,0
0,Shipping on time,0,Corporate,Golf,0.219999999,2,COMPLETE,Standard Class,2016,1,4,4,23,0,2016,1,8,4,23,0
0,Shipping on time,0,Home Office,Fan Shop,0.360000014,5,PENDING_PAYMENT,Same Day,2016,3,21,6,54,0,2016,3,21,18,54,0
-1,Advance shipping,0,Corporate,Fan Shop,0.349999994,1,PENDING_PAYMENT,Standard Class,2017,4,10,0,56,0,2017,4,13,0,56,0
1,Shipping canceled,0,Consumer,Apparel,0.439999998,1,CANCELED,Standard Class,2015,8,25,23,8,0,2015,8,30,23,8,1
1,Late delivery,1,Consumer,Outdoors,0.109999999,2,COMPLETE,Same Day,2015,6,23,18,30,0,2015,6,24,6,30,0
0,Shipping on time,0,Consumer,Apparel,0.360000014,4,COMPLETE,Standard Class,2015,11,20,8,49,0,2015,11,24,8,49,0
2,Late delivery,1,Consumer,Apparel,0.109999999,1,PROCESSING,Standard Class,2017,2,12,7,9,1,2017,2,18,7,9,1
-1,Advance shipping,0,Home Office,Apparel,-1.75,1,COMPLETE,Standard Class,2016,1,3,7,1,1,2016,1,6,7,1,0
1,Late delivery,1,Home Office,Fan Shop,0.180000007,1,COMPLETE,First Class,2015,6,24,22,52,0,2015,6,26,22,52,0
1,Late delivery,1,Consumer,Apparel,0.469999999,4,CLOSED,First Class,2017,2,7,20,59,0,2017,2,9,20,59,0
2,Late delivery,1,Corporate,Fan Shop,0.469999999,3,PENDING_PAYMENT,Standard Class,2016,11,23,3,14,0,2016,11,29,3,14,0
2,Late delivery,1,Corporate,Apparel,-0.109999999,1,PENDING,Standard Class,2017,2,4,4,42,1,2017,2,10,4,42,0
-1,Advance shipping,0,Consumer,Fan Shop,0.07,1,COMPLETE,Standard Class,2015,4,30,1,24,0,2015,5,3,1,24,1
0,Shipping on time,0,Home Office,Fan Shop,-0.730000019,3,PENDING,Standard Class,2016,3,3,9,2,0,2016,3,7,9,2,0
1,Late delivery,1,Consumer,Golf,0.270000011,2,COMPLETE,Standard Class,2015,5,26,13,59,0,2015,5,31,13,59,1
0,Shipping on time,0,Consumer,Fan Shop,0.059999999,5,PENDING_PAYMENT,Standard Class,2015,1,28,23,36,0,2015,2,1,23,36,1
0,Shipping on time,0,Consumer,Pet Shop,0.479999989,1,CLOSED,Second Class,2017,11,30,5,52,0,2017,12,2,5,52,1
3,Late delivery,1,Consumer,Fan Shop,-0.230000004,4,CLOSED,Second Class,2016,3,9,23,2,0,2016,3,14,23,2,0
3,Late delivery,1,Consumer,Fan Shop,0.469999999,1,PROCESSING,Second Class,2016,8,15,17,2,0,2016,8,20,17,2,1
-1,Advance shipping,0,Corporate,Apparel,0.109999999,1,PENDING_PAYMENT,Standard Class,2016,4,21,15,5,0,2016,4,24,15,5,1
1,Late delivery,1,Consumer,Golf,-1.649999976,3,COMPLETE,Standard Class,2016,5,17,18,55,0,2016,5,22,18,55,1
-2,Advance shipping,0,Home Office,Fan Shop,0.25999999,1,COMPLETE,Standard Class,2016,5,18,4,22,0,2016,5,20,4,22,0
0,Shipping on time,0,Corporate,Outdoors,0.25999999,2,PENDING_PAYMENT,Standard Class,2016,12,17,9,51,1,2016,12,21,9,51,0
-2,Advance shipping,0,Home Office,Fan Shop,0.100000001,1,PENDING_PAYMENT,Standard Class,2016,7,9,3,36,1,2016,7,11,3,36,0
0,Shipping on time,0,Consumer,Fan Shop,0.159999996,1,PROCESSING,Standard Class,2017,3,16,17,58,0,2017,3,20,17,58,0
2,Late delivery,1,Corporate,Fan Shop,0.170000002,1,COMPLETE,Second Class,2015,5,25,2,36,0,2015,5,29,2,36,0
0,Shipping on time,0,Consumer,Fan Shop,0.25,5,ON_HOLD,Standard Class,2017,6,4,19,36,1,2017,6,8,19,36,0
-2,Advance shipping,0,Consumer,Apparel,0.289999992,3,CLOSED,Standard Class,2017,3,24,3,56,0,2017,3,26,3,56,1
2,Late delivery,1,Consumer,Footwear,0.109999999,4,PENDING,Second Class,2017,6,14,16,5,0,2017,6,18,16,5,1
1,Late delivery,1,Corporate,Fan Shop,0.129999995,1,PENDING_PAYMENT,Second Class,2015,3,26,0,34,0,2015,3,29,0,34,1
2,Late delivery,1,Consumer,Apparel,-0.800000012,3,COMPLETE,Standard Class,2017,7,18,11,50,0,2017,7,24,11,50,0
1,Late delivery,1,Corporate,Golf,0.360000014,3,COMPLETE,First Class,2016,3,5,0,16,1,2016,3,7,0,16,0
-1,Advance shipping,0,Corporate,Fan Shop,0.479999989,1,CLOSED,Standard Class,2016,2,13,12,44,1,2016,2,16,12,44,0
2,Late delivery,1,Corporate,Apparel,0.360000014,1,PENDING,Standard Class,2016,2,12,15,1,0,2016,2,18,15,1,0
1,Late delivery,1,Home Office,Fan Shop,-0.180000007,1,PENDING,Second Class,2017,9,5,17,12,0,2017,9,8,17,12,0
2,Late delivery,1,Consumer,Outdoors,-0.050000001,4,PENDING_PAYMENT,Standard Class,2015,7,8,0,5,0,2015,7,14,0,5,0
1,Late delivery,1,Consumer,Fan Shop,0.49000001,1,PAYMENT_REVIEW,First Class,2015,12,30,19,17,0,2016,1,1,19,17,0
0,Shipping on time,0,Consumer,Fan Shop,0.460000008,1,COMPLETE,Standard Class,2017,10,2,3,40,0,2017,10,6,3,40,0
-2,Advance shipping,0,Consumer,Apparel,0.090000004,1,ON_HOLD,Standard Class,2017,3,28,23,33,0,2017,3,30,23,33,0
0,Shipping on time,0,Consumer,Fan Shop,0.310000002,2,PENDING,Standard Class,2016,5,23,9,26,0,2016,5,27,9,26,0
0,Shipping on time,0,Consumer,Apparel,-1.600000024,1,PENDING_PAYMENT,Standard Class,2016,4,26,12,48,0,2016,4,30,12,48,1
1,Shipping canceled,0,Home Office,Footwear,0.5,3,SUSPECTED_FRAUD,First Class,2017,8,30,7,44,0,2017,9,1,7,44,0
0,Shipping on time,0,Consumer,Outdoors,0.280000001,5,PENDING,Standard Class,2017,8,9,15,39,0,2017,8,13,15,39,1
2,Late delivery,1,Consumer,Golf,0.090000004,2,PROCESSING,Second Class,2016,7,5,3,57,0,2016,7,9,3,57,1
-1,Advance shipping,0,Consumer,Outdoors,0.319999993,5,PROCESSING,Standard Class,2016,2,21,15,11,1,2016,2,24,15,11,0
3,Late delivery,1,Consumer,Apparel,0.449999988,1,PENDING_PAYMENT,Second Class,2016,2,12,19,55,0,2016,2,17,19,55,0
2,Late delivery,1,Corporate,Fan Shop,0.5,1,PENDING,Second Class,2016,10,28,11,40,0,2016,11,1,11,40,0
1,Late delivery,1,Corporate,Fan Shop,0.059999999,1,PENDING_PAYMENT,Standard Class,2015,5,25,16,57,0,2015,5,30,16,57,1
-1,Advance shipping,0,Corporate,Apparel,0.360000014,1,ON_HOLD,Standard Class,2016,1,13,22,46,0,2016,1,16,22,46,1
-1,Advance shipping,0,Consumer,Fan Shop,0.25,1,COMPLETE,Standard Class,2017,7,11,1,51,0,2017,7,14,1,51,0
-1,Advance shipping,0,Corporate,Discs Shop,-0.129999995,1,CLOSED,Standard Class,2017,11,10,6,14,0,2017,11,13,6,14,0
1,Late delivery,1,Home Office,Golf,0.289999992,2,PENDING_PAYMENT,First Class,2015,10,22,1,20,0,2015,10,24,1,20,1
1,Late delivery,1,Corporate,Fan Shop,-0.140000001,1,CLOSED,First Class,2015,7,26,22,8,1,2015,7,28,22,8,0
3,Late delivery,1,Corporate,Fitness,0.469999999,1,PROCESSING,Second Class,2017,10,2,7,31,0,2017,10,7,7,31,1
2,Late delivery,1,Home Office,Fan Shop,-0.090000004,1,PROCESSING,Second Class,2016,8,31,14,33,0,2016,9,4,14,33,1
-1,Advance shipping,0,Consumer,Apparel,0.090000004,4,COMPLETE,Standard Class,2016,3,25,2,42,0,2016,3,28,2,42,0
1,Late delivery,1,Corporate,Footwear,-0.059999999,5,COMPLETE,First Class,2016,4,3,12,19,1,2016,4,5,12,19,0
2,Late delivery,1,Consumer,Fan Shop,0.280000001,5,COMPLETE,Standard Class,2017,4,14,0,35,0,2017,4,20,0,35,0
4,Late delivery,1,Corporate,Fan Shop,0.189999998,1,COMPLETE,Second Class,2017,5,29,20,40,0,2017,6,4,20,40,1
2,Late delivery,1,Home Office,Fan Shop,0.200000003,1,PENDING_PAYMENT,Standard Class,2017,6,11,8,12,1,2017,6,17,8,12,1
1,Late delivery,1,Consumer,Fan Shop,0.090000004,4,COMPLETE,Standard Class,2017,1,28,11,12,1,2017,2,2,11,12,0
1,Late delivery,1,Consumer,Footwear,0.360000014,4,PENDING_PAYMENT,First Class,2017,3,26,12,20,1,2017,3,28,12,20,0
-1,Advance shipping,0,Consumer,Golf,0.289999992,2,COMPLETE,Standard Class,2016,4,9,1,48,1,2016,4,12,1,48,0
1,Late delivery,1,Consumer,Golf,0.189999998,4,PENDING,Standard Class,2015,12,29,8,36,0,2016,1,3,8,36,1
0,Shipping on time,0,Consumer,Apparel,-2.25,2,PENDING_PAYMENT,Second Class,2017,9,27,2,6,0,2017,9,29,2,6,0
2,Late delivery,1,Consumer,Fan Shop,0.340000004,1,CLOSED,Standard Class,2015,9,6,7,0,1,2015,9,12,7,0,1
1,Late delivery,1,Consumer,Apparel,0.340000004,5,COMPLETE,Second Class,2016,8,9,0,55,0,2016,8,12,0,55,0
-1,Advance shipping,0,Consumer,Fan Shop,0.170000002,1,COMPLETE,Standard Class,2016,6,11,19,3,1,2016,6,14,19,3,0
1,Shipping canceled,0,Consumer,Apparel,-0.129999995,5,SUSPECTED_FRAUD,First Class,2017,6,30,8,0,0,2017,7,2,8,0,1
1,Late delivery,1,Consumer,Apparel,0.439999998,2,COMPLETE,First Class,2017,1,20,7,42,0,2017,1,22,7,42,1
3,Late delivery,1,Consumer,Fan Shop,0.25,1,COMPLETE,Second Class,2016,5,16,14,53,0,2016,5,21,14,53,1
1,Late delivery,1,Consumer,Fan Shop,-0.730000019,1,COMPLETE,Same Day,2016,5,30,18,1,0,2016,5,31,6,1,0
2,Late delivery,1,Corporate,Footwear,0.059999999,1,COMPLETE,Standard Class,2015,9,10,14,21,0,2015,9,16,14,21,0
-2,Advance shipping,0,Consumer,Footwear,0.170000002,5,PENDING_PAYMENT,Standard Class,2016,11,4,0,38,0,2016,11,6,0,38,1
2,Late delivery,1,Consumer,Health and Beauty ,-0.800000012,1,COMPLETE,Second Class,2017,11,22,4,7,0,2017,11,26,4,7,1
1,Late delivery,1,Corporate,Outdoors,-0.230000004,1,COMPLETE,First Class,2017,5,14,11,24,1,2017,5,16,11,24,0
1,Late delivery,1,Home Office,Footwear,0.180000007,3,PENDING_PAYMENT,Same Day,2017,2,28,23,14,0,2017,3,1,11,14,0
3,Shipping canceled,0,Consumer,Apparel,0.200000003,2,CANCELED,Second Class,2015,8,13,13,21,0,2015,8,18,13,21,0
2,Late delivery,1,Home Office,Fan Shop,-0.01,1,COMPLETE,Standard Class,2016,6,27,16,13,0,2016,7,3,16,13,1
1,Shipping canceled,0,Consumer,Footwear,0.109999999,2,SUSPECTED_FRAUD,First Class,2016,9,24,4,1,1,2016,9,26,4,1,0
1,Late delivery,1,Consumer,Fan Shop,0.280000001,2,PENDING_PAYMENT,First Class,2017,3,13,23,45,0,2017,3,15,23,45,0
0,Shipping on time,0,Home Office,Golf,0.129999995,3,COMPLETE,Second Class,2015,5,20,2,47,0,2015,5,22,2,47,0
0,Shipping on time,0,Consumer,Apparel,-0.769999981,2,PROCESSING,Standard Class,2015,7,30,12,40,0,2015,8,3,12,40,0
1,Late delivery,1,Corporate,Apparel,0.360000014,4,COMPLETE,Same Day,2015,10,24,14,18,1,2015,10,25,2,18,1
3,Late delivery,1,Consumer,Golf,0.479999989,5,PENDING_PAYMENT,Second Class,2015,11,6,14,6,0,2015,11,11,14,6,0
1,Late delivery,1,Corporate,Pet Shop,0.289999992,1,COMPLETE,Same Day,2018,1,9,20,10,0,2018,1,10,8,10,0
4,Late delivery,1,Corporate,Apparel,0.100000001,5,PENDING_PAYMENT,Second Class,2017,4,12,10,2,0,2017,4,18,10,2,0
-1,Advance shipping,0,Consumer,Apparel,0.469999999,1,PROCESSING,Standard Class,2016,11,19,1,50,1,2016,11,22,1,50,0
1,Late delivery,1,Consumer,Fan Shop,-0.189999998,5,PROCESSING,First Class,2016,8,11,1,37,0,2016,8,13,1,37,1
2,Late delivery,1,Consumer,Golf,0.129999995,2,PROCESSING,Standard Class,2017,4,20,8,59,0,2017,4,26,8,59,0
-2,Advance shipping,0,Consumer,Fan Shop,0.330000013,1,PENDING_PAYMENT,Standard Class,2016,12,11,6,0,1,2016,12,13,6,0,0
1,Late delivery,1,Corporate,Apparel,-0.200000003,1,PENDING_PAYMENT,First Class,2016,6,18,15,22,1,2016,6,20,15,22,0
-2,Advance shipping,0,Corporate,Discs Shop,0.310000002,1,PENDING_PAYMENT,Standard Class,2017,10,10,0,9,0,2017,10,12,0,9,0
1,Late delivery,1,Consumer,Fan Shop,0.25999999,1,PENDING_PAYMENT,Standard Class,2015,3,1,2,11,1,2015,3,6,2,11,0
1,Late delivery,1,Home Office,Fan Shop,0.379999995,1,COMPLETE,First Class,2017,9,29,14,0,0,2017,10,1,14,0,1
-2,Advance shipping,0,Consumer,Apparel,0.289999992,3,ON_HOLD,Standard Class,2017,6,24,10,7,1,2017,6,26,10,7,0
2,Late delivery,1,Consumer,Apparel,0.349999994,2,CLOSED,Second Class,2017,9,12,22,58,0,2017,9,16,22,58,1
-2,Advance shipping,0,Home Office,Fan Shop,0.469999999,5,CLOSED,Standard Class,2016,7,7,2,33,0,2016,7,9,2,33,1
2,Late delivery,1,Home Office,Footwear,-0.479999989,2,COMPLETE,Second Class,2016,1,1,20,20,0,2016,1,5,20,20,0
2,Late delivery,1,Corporate,Apparel,-0.059999999,4,COMPLETE,Standard Class,2016,10,6,0,51,0,2016,10,12,0,51,0
2,Late delivery,1,Corporate,Fan Shop,0.469999999,1,PENDING_PAYMENT,Standard Class,2016,3,14,8,29,0,2016,3,20,8,29,1
-2,Advance shipping,0,Corporate,Golf,0.090000004,4,PENDING,Standard Class,2016,11,6,5,11,1,2016,11,8,5,11,0
-1,Advance shipping,0,Home Office,Fan Shop,-0.219999999,1,COMPLETE,Standard Class,2015,8,22,5,6,1,2015,8,25,5,6,0
-1,Advance shipping,0,Corporate,Golf,0.25999999,2,CLOSED,Standard Class,2015,5,2,11,13,1,2015,5,5,11,13,0
2,Late delivery,1,Consumer,Golf,0.289999992,4,ON_HOLD,Second Class,2015,3,9,9,32,0,2015,3,13,9,32,0
1,Late delivery,1,Consumer,Apparel,0.349999994,1,PENDING_PAYMENT,Standard Class,2015,7,24,20,23,0,2015,7,29,20,23,0
0,Shipping canceled,0,Consumer,Footwear,0.379999995,3,SUSPECTED_FRAUD,Standard Class,2017,5,12,16,18,0,2017,5,16,16,18,0
-1,Advance shipping,0,Consumer,Fan Shop,-0.189999998,1,PENDING_PAYMENT,Standard Class,2016,3,3,12,11,0,2016,3,6,12,11,1
0,Shipping on time,0,Consumer,Fan Shop,0.310000002,1,PENDING_PAYMENT,Standard Class,2016,3,7,19,53,0,2016,3,11,19,53,0
3,Late delivery,1,Corporate,Apparel,-0.540000021,1,COMPLETE,Second Class,2016,11,1,12,22,0,2016,11,6,12,22,1
-1,Advance shipping,0,Corporate,Footwear,0.340000004,3,PENDING_PAYMENT,Standard Class,2015,11,16,13,23,0,2015,11,19,13,23,0
0,Shipping on time,0,Consumer,Fan Shop,0.25999999,1,CLOSED,Same Day,2017,7,19,9,12,0,2017,7,19,21,12,0
1,Late delivery,1,Corporate,Apparel,0.330000013,5,ON_HOLD,First Class,2017,5,9,23,50,0,2017,5,11,23,50,0
1,Late delivery,1,Consumer,Golf,0.270000011,1,PENDING,Same Day,2015,2,25,12,21,0,2015,2,26,0,21,0
4,Late delivery,1,Corporate,Apparel,0.330000013,1,COMPLETE,Second Class,2017,12,30,8,58,1,2018,1,5,8,58,0
-2,Advance shipping,0,Consumer,Fan Shop,0.49000001,1,ON_HOLD,Standard Class,2015,3,23,9,10,0,2015,3,25,9,10,0
1,Late delivery,1,Home Office,Fan Shop,0.25999999,4,PENDING_PAYMENT,Standard Class,2017,3,17,15,20,0,2017,3,22,15,20,0
0,Shipping on time,0,Corporate,Apparel,-0.769999981,1,COMPLETE,Standard Class,2016,1,23,10,50,1,2016,1,27,10,50,0
2,Late delivery,1,Consumer,Footwear,0.479999989,5,COMPLETE,Standard Class,2017,3,9,23,45,0,2017,3,15,23,45,0
-1,Advance shipping,0,Consumer,Golf,-1.5,1,COMPLETE,Standard Class,2016,8,8,7,24,0,2016,8,11,7,24,0
0,Shipping on time,0,Consumer,Fitness,0.109999999,3,PENDING,Standard Class,2015,5,9,20,29,1,2015,5,13,20,29,0
1,Late delivery,1,Consumer,Apparel,0.49000001,3,COMPLETE,Standard Class,2016,6,19,23,57,1,2016,6,24,23,57,0
1,Late delivery,1,Corporate,Apparel,0.479999989,3,COMPLETE,Second Class,2016,10,2,22,13,1,2016,10,5,22,13,0
1,Late delivery,1,Corporate,Fan Shop,0.310000002,1,COMPLETE,Second Class,2015,1,5,4,11,0,2015,1,8,4,11,0
1,Late delivery,1,Consumer,Golf,-0.670000017,3,CLOSED,First Class,2015,2,18,12,53,0,2015,2,20,12,53,0
1,Late delivery,1,Consumer,Golf,0.469999999,2,PENDING_PAYMENT,First Class,2016,10,13,2,4,0,2016,10,15,2,4,1
0,Shipping on time,0,Home Office,Apparel,0.25999999,1,ON_HOLD,Standard Class,2015,8,10,23,41,0,2015,8,14,23,41,0
-1,Advance shipping,0,Home Office,Fan Shop,0.330000013,4,PENDING,Standard Class,2017,7,12,7,38,0,2017,7,15,7,38,1
4,Late delivery,1,Corporate,Fan Shop,-0.800000012,1,PENDING_PAYMENT,Second Class,2017,3,24,15,51,0,2017,3,30,15,51,0
4,Late delivery,1,Consumer,Golf,0.25999999,1,COMPLETE,Second Class,2016,4,7,21,4,0,2016,4,13,21,4,0
4,Late delivery,1,Home Office,Outdoors,0.289999992,1,COMPLETE,Second Class,2017,5,29,22,25,0,2017,6,4,22,25,1
-2,Advance shipping,0,Consumer,Fan Shop,0.25999999,1,COMPLETE,Standard Class,2017,7,10,16,45,0,2017,7,12,16,45,0
-1,Advance shipping,0,Home Office,Apparel,-0.800000012,5,COMPLETE,Standard Class,2015,1,25,19,56,1,2015,1,28,19,56,0
0,Shipping on time,0,Consumer,Golf,0.340000004,3,CLOSED,Second Class,2017,4,12,10,23,0,2017,4,14,10,23,0
1,Late delivery,1,Corporate,Apparel,0.25999999,4,COMPLETE,First Class,2015,1,27,4,31,0,2015,1,29,4,31,0
-1,Advance shipping,0,Consumer,Fan Shop,0.289999992,1,ON_HOLD,Standard Class,2016,12,14,23,42,0,2016,12,17,23,42,1
2,Late delivery,1,Consumer,Fitness,0.479999989,3,CLOSED,Standard Class,2016,11,11,0,27,0,2016,11,17,0,27,0
1,Late delivery,1,Consumer,Fan Shop,0.389999986,5,COMPLETE,First Class,2015,3,12,2,21,0,2015,3,14,2,21,1
0,Shipping on time,0,Home Office,Fan Shop,-1.75,1,PENDING_PAYMENT,Second Class,2015,10,26,17,48,0,2015,10,28,17,48,0
-2,Advance shipping,0,Consumer,Fan Shop,0.059999999,4,PENDING_PAYMENT,Standard Class,2016,5,26,22,34,0,2016,5,28,22,34,1
2,Late delivery,1,Consumer,Apparel,-0.100000001,1,PROCESSING,Standard Class,2016,6,26,22,42,1,2016,7,2,22,42,1
1,Late delivery,1,Corporate,Fan Shop,0.280000001,1,PENDING_PAYMENT,First Class,2017,9,26,7,32,0,2017,9,28,7,32,0
4,Late delivery,1,Home Office,Footwear,0.25999999,4,CLOSED,Second Class,2016,4,5,9,30,0,2016,4,11,9,30,0
-1,Advance shipping,0,Consumer,Apparel,-0.270000011,1,ON_HOLD,Standard Class,2017,1,19,0,31,0,2017,1,22,0,31,1
-2,Advance shipping,0,Home Office,Golf,0.109999999,5,PENDING_PAYMENT,Standard Class,2015,10,28,10,5,0,2015,10,30,10,5,0
1,Late delivery,1,Consumer,Fan Shop,0.25,1,PENDING,Standard Class,2017,7,14,23,24,0,2017,7,19,23,24,0
2,Late delivery,1,Corporate,Fan Shop,-0.200000003,1,PENDING,Second Class,2018,1,16,4,55,0,2018,1,20,4,55,1
1,Late delivery,1,Home Office,Fan Shop,-0.039999999,1,COMPLETE,First Class,2017,3,30,0,46,0,2017,4,1,0,46,1
0,Shipping on time,0,Consumer,Fan Shop,0.49000001,1,CLOSED,Standard Class,2015,10,9,0,49,0,2015,10,13,0,49,0
0,Shipping on time,0,Consumer,Fitness,0.449999988,1,COMPLETE,Standard Class,2016,8,22,20,21,0,2016,8,26,20,21,0
2,Late delivery,1,Consumer,Outdoors,0.25999999,4,PENDING,Standard Class,2017,1,22,8,24,1,2017,1,28,8,24,1
0,Shipping on time,0,Consumer,Golf,0.349999994,5,COMPLETE,Standard Class,2017,2,2,20,28,0,2017,2,6,20,28,0
-2,Advance shipping,0,Consumer,Fan Shop,0.460000008,1,PENDING,Standard Class,2015,8,9,10,12,1,2015,8,11,10,12,0
1,Late delivery,1,Home Office,Fan Shop,0.330000013,1,PENDING_PAYMENT,First Class,2016,3,24,0,46,0,2016,3,26,0,46,1
1,Late delivery,1,Home Office,Apparel,0.449999988,1,PENDING,First Class,2016,3,21,9,42,0,2016,3,23,9,42,0
-1,Shipping canceled,0,Consumer,Fan Shop,0.449999988,1,CANCELED,Standard Class,2015,3,7,8,8,1,2015,3,10,8,8,0
1,Late delivery,1,Consumer,Fan Shop,0.25999999,1,PENDING,Standard Class,2017,7,9,22,32,1,2017,7,14,22,32,0
-2,Advance shipping,0,Consumer,Fitness,0.349999994,1,PROCESSING,Standard Class,2017,9,20,0,11,0,2017,9,22,0,11,0
-2,Advance shipping,0,Consumer,Golf,0.039999999,3,PROCESSING,Standard Class,2015,3,21,15,7,1,2015,3,23,15,7,0
1,Late delivery,1,Corporate,Fan Shop,-0.300000012,2,PENDING,First Class,2016,12,14,0,55,0,2016,12,16,0,55,0
0,Shipping on time,0,Corporate,Fan Shop,0.25999999,1,PENDING_PAYMENT,Standard Class,2015,7,27,0,35,0,2015,7,31,0,35,0
0,Shipping on time,0,Consumer,Footwear,0.180000007,2,ON_HOLD,Standard Class,2015,9,6,22,4,1,2015,9,10,22,4,0
0,Shipping on time,0,Corporate,Apparel,0.349999994,4,PROCESSING,Standard Class,2016,9,15,17,10,0,2016,9,19,17,10,0
2,Late delivery,1,Consumer,Apparel,0.109999999,1,CLOSED,Standard Class,2015,8,26,11,45,0,2015,9,1,11,45,0
-1,Advance shipping,0,Consumer,Fan Shop,0.280000001,1,PENDING,Standard Class,2016,1,6,3,20,0,2016,1,9,3,20,1
0,Shipping on time,0,Corporate,Apparel,0.349999994,1,CLOSED,Standard Class,2017,1,21,21,11,1,2017,1,25,21,11,0
1,Late delivery,1,Corporate,Outdoors,0.419999987,1,CLOSED,First Class,2016,5,28,11,43,1,2016,5,30,11,43,0
4,Late delivery,1,Consumer,Outdoors,0.109999999,4,COMPLETE,Second Class,2015,3,1,20,3,1,2015,3,7,20,3,1
1,Late delivery,1,Consumer,Golf,-0.800000012,5,COMPLETE,Standard Class,2016,12,21,15,48,0,2016,12,26,15,48,0
-1,Advance shipping,0,Corporate,Discs Shop,0.25999999,1,PROCESSING,Standard Class,2017,11,26,19,53,1,2017,11,29,19,53,0
1,Late delivery,1,Corporate,Golf,0.330000013,1,PROCESSING,First Class,2016,5,24,5,46,0,2016,5,26,5,46,0
0,Shipping on time,0,Corporate,Fan Shop,0.300000012,1,PENDING_PAYMENT,Standard Class,2017,7,25,0,47,0,2017,7,29,0,47,1
3,Late delivery,1,Consumer,Fan Shop,-0.159999996,1,PENDING_PAYMENT,Second Class,2016,1,28,3,18,0,2016,2,2,3,18,0
1,Late delivery,1,Corporate,Fan Shop,0.189999998,1,PENDING_PAYMENT,Same Day,2015,12,8,12,39,0,2015,12,9,0,39,0
1,Late delivery,1,Consumer,Outdoors,0.129999995,3,PROCESSING,Standard Class,2015,11,1,14,59,1,2015,11,6,14,59,0
-2,Advance shipping,0,Consumer,Fan Shop,0.280000001,1,COMPLETE,Standard Class,2016,1,29,15,2,0,2016,1,31,15,2,1
1,Late delivery,1,Home Office,Fan Shop,0.01,1,PENDING_PAYMENT,First Class,2015,3,19,1,49,0,2015,3,21,1,49,1
1,Late delivery,1,Consumer,Apparel,-0.5,4,COMPLETE,First Class,2016,7,16,7,58,1,2016,7,18,7,58,0
1,Late delivery,1,Corporate,Footwear,0.49000001,4,COMPLETE,First Class,2016,12,22,15,58,0,2016,12,24,15,58,1
-1,Advance shipping,0,Consumer,Fan Shop,0.02,1,PENDING_PAYMENT,Standard Class,2015,1,30,15,32,0,2015,2,2,15,32,0
-1,Advance shipping,0,Consumer,Fan Shop,0.029999999,3,PENDING_PAYMENT,Standard Class,2017,3,23,19,32,0,2017,3,26,19,32,1
-1,Advance shipping,0,Corporate,Fan Shop,0.360000014,1,ON_HOLD,Standard Class,2017,8,9,15,18,0,2017,8,12,15,18,1
-2,Advance shipping,0,Consumer,Outdoors,0.469999999,5,CLOSED,Standard Class,2017,2,6,2,36,0,2017,2,8,2,36,0
0,Shipping on time,0,Home Office,Apparel,0.360000014,5,PENDING,Standard Class,2017,1,26,9,48,0,2017,1,30,9,48,0
